bundle	pathid	name	width	height	format	mips	streamed	bytes
charactermodmaterials_assets_aor1_31904cebd0285c9b38b81b9d866070a4.bundle	8712181113838700804	gunfighter_MI_Holster_Safariland_63540DO_OCP_BaseMap 1	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_aor2_3cbac428b66275fb5744b68f87179b2e.bundle	-7129246672314387654	gunfighter_MI_Holster_Safariland_63540DO_OCP_BaseMap 2	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_aor2_3cbac428b66275fb5744b68f87179b2e.bundle	1456324327485166873	Holster_Safariland_63540DO_OCP_DirectX_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_aor2_3cbac428b66275fb5744b68f87179b2e.bundle	4550835416119103210	HolsterMaskMap	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_apamazing_9768553a6e6fce8fd5d8d96a21960831.bundle	-4660766507020780203	APAmazing	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_apamazing_9768553a6e6fce8fd5d8d96a21960831.bundle	6330700839839410168	PatchesL_T_Patches_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_aviators_932eaf66c8e0862be8f2e09eaaf5955a.bundle	-1584224950582384000	aviators_low_aviators_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_aviators_932eaf66c8e0862be8f2e09eaaf5955a.bundle	-1182667703523267895	aviators_low_aviators_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_aviators_932eaf66c8e0862be8f2e09eaaf5955a.bundle	3950195228690610666	aviators_low_aviators_BaseMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_aor1_d2680827da3c39ccff661eef8a6e4b80.bundle	-5628689740408599289	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_aor1_d2680827da3c39ccff661eef8a6e4b80.bundle	-3844827309042586144	AVS DISASSEMBLED_BackPanel_Spiritus_MCB_BaseColor_1_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_backpanel_aor1_d2680827da3c39ccff661eef8a6e4b80.bundle	3752549275744622408	BackPanel_Spiritus_MC_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_coyote_basecolor_05dc9736152a5564f09f7307da470193.bundle	-5628689740408599289	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_coyote_basecolor_05dc9736152a5564f09f7307da470193.bundle	-3854196606419780810	BackPanel_Spiritus_Coyote_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_backpanel_coyote_basecolor_05dc9736152a5564f09f7307da470193.bundle	3752549275744622408	BackPanel_Spiritus_MC_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_m81_basecolor1_3ce5f1786e3cc2316004ee3e8bf4c2d3.bundle	-6976219337469021433	JPC_V2_BackPanel_Spiritus_sdr_BaseMap 3	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_backpanel_m81_basecolor1_3ce5f1786e3cc2316004ee3e8bf4c2d3.bundle	-5628689740408599289	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_m81_basecolor1_3ce5f1786e3cc2316004ee3e8bf4c2d3.bundle	3752549275744622408	BackPanel_Spiritus_MC_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_mc_basecolor_fdd7b2176293925ac15f7e136deb53b3.bundle	-5628689740408599289	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_mc_basecolor_fdd7b2176293925ac15f7e136deb53b3.bundle	-565679620008599267	BackPanel_Spiritus_MC_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_backpanel_mc_basecolor_fdd7b2176293925ac15f7e136deb53b3.bundle	3752549275744622408	BackPanel_Spiritus_MC_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_rgreen_basecolor_3916784ee8468d7403e5a819bfa2cea3.bundle	-5628689740408599289	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_rgreen_basecolor_3916784ee8468d7403e5a819bfa2cea3.bundle	3752549275744622408	BackPanel_Spiritus_MC_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_rgreen_basecolor_3916784ee8468d7403e5a819bfa2cea3.bundle	7530160314906964573	BackPanel_Spiritus_Coyote_BaseColor 2	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_backpanel_spiritus_black_basecolor_944b335c1613f5696ae0ec02c0c793f7.bundle	-5628689740408599289	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_spiritus_black_basecolor_944b335c1613f5696ae0ec02c0c793f7.bundle	1746698789884741072	BackPanel_Spiritus_Black_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_backpanel_spiritus_black_basecolor_944b335c1613f5696ae0ec02c0c793f7.bundle	3752549275744622408	BackPanel_Spiritus_MC_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_spiritus_mcb_basecolor1_23cde644f072d673eec30b65cd18f248.bundle	-5628689740408599289	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_spiritus_mcb_basecolor1_23cde644f072d673eec30b65cd18f248.bundle	3752549275744622408	BackPanel_Spiritus_MC_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_spiritus_mcb_basecolor1_23cde644f072d673eec30b65cd18f248.bundle	4039926653362018162	AVS DIsass_BackPanel_Spiritus_MCB_BaseColor_1_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_backpanel_tigerstripe_basecolor1_0fcd324b8feac81724c1392488f8fad8.bundle	-5628689740408599289	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_tigerstripe_basecolor1_0fcd324b8feac81724c1392488f8fad8.bundle	3752549275744622408	BackPanel_Spiritus_MC_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_backpanel_tigerstripe_basecolor1_0fcd324b8feac81724c1392488f8fad8.bundle	5558688163564420186	BackPanel_Spiritus_TigerStripe_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_bandana_9ff71c059d4e48cde06836513e1cfbcc.bundle	-7404735418648386500	bandana_low_bandana_Normal	512	512	DXT5	10	1	349552
charactermodmaterials_assets_bandana_9ff71c059d4e48cde06836513e1cfbcc.bundle	-1253515219175623392	bandana_low_bandana_MaskMap	512	512	DXT5	10	1	349552
charactermodmaterials_assets_bandana_9ff71c059d4e48cde06836513e1cfbcc.bundle	8409746130330661121	bandana_low_bandana_BaseMap	512	512	DXT1	10	1	174776
charactermodmaterials_assets_bangerpocketaor2_1bebbee2bf22dae31375566688e45852.bundle	-9055051051362814156	BangerPocket AOR2	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_bangerpocketaor2_1bebbee2bf22dae31375566688e45852.bundle	8121771885790865630	MaskMap	512	512	DXT5	10	1	349552
charactermodmaterials_assets_bangerpocketaor2_1bebbee2bf22dae31375566688e45852.bundle	8488042350345669448	Pouch_Ferro_BangerPocket_OCP_OpenGL_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_bangerpocketblk_45f99bdbebe3ad13db3d6b99ea742cb3.bundle	-3835664642882652166	BangerPocker BLK	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_bangerpocketblk_45f99bdbebe3ad13db3d6b99ea742cb3.bundle	8121771885790865630	MaskMap	512	512	DXT5	10	1	349552
charactermodmaterials_assets_bangerpocketblk_45f99bdbebe3ad13db3d6b99ea742cb3.bundle	8488042350345669448	Pouch_Ferro_BangerPocket_OCP_OpenGL_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_bangerpocketgray_9e3208d0e80a8ab22526ffd07565cf18.bundle	-144163636164942519	BangerPocket GRAY	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_bangerpocketgray_9e3208d0e80a8ab22526ffd07565cf18.bundle	8121771885790865630	MaskMap	512	512	DXT5	10	1	349552
charactermodmaterials_assets_bangerpocketgray_9e3208d0e80a8ab22526ffd07565cf18.bundle	8488042350345669448	Pouch_Ferro_BangerPocket_OCP_OpenGL_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_bangerpocketm81_ec2d0b46cc27a477f0739bc169d0b079.bundle	3795205377351163998	BangerPocker M81	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_bangerpocketm81_ec2d0b46cc27a477f0739bc169d0b079.bundle	8121771885790865630	MaskMap	512	512	DXT5	10	1	349552
charactermodmaterials_assets_bangerpocketm81_ec2d0b46cc27a477f0739bc169d0b079.bundle	8488042350345669448	Pouch_Ferro_BangerPocket_OCP_OpenGL_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_bangerpocketmcb_1b62cecee02423622fde9afce2c0470d.bundle	6836968468657670744	BangerPocket MCB	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_bangerpocketmcb_1b62cecee02423622fde9afce2c0470d.bundle	8121771885790865630	MaskMap	512	512	DXT5	10	1	349552
charactermodmaterials_assets_bangerpocketmcb_1b62cecee02423622fde9afce2c0470d.bundle	8488042350345669448	Pouch_Ferro_BangerPocket_OCP_OpenGL_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_bangerpocketod_f7cb00f644c37586d83629766d364eaa.bundle	-2148349084424014211	BangerPocket OD	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_bangerpocketod_f7cb00f644c37586d83629766d364eaa.bundle	8121771885790865630	MaskMap	512	512	DXT5	10	1	349552
charactermodmaterials_assets_bangerpocketod_f7cb00f644c37586d83629766d364eaa.bundle	8488042350345669448	Pouch_Ferro_BangerPocket_OCP_OpenGL_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_beanieblack_58e81610c639d09c3243e8d53d51a99d.bundle	-8760583690487877165	beanie_low_beanie.002_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_beanieblack_58e81610c639d09c3243e8d53d51a99d.bundle	736668003990718697	beanie_low_beanie.002_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beanieblack_58e81610c639d09c3243e8d53d51a99d.bundle	891780874781009673	beanie_low_beanie.002_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beaniegray_0350ccd8f72eef16e69c110564e57cf8.bundle	736668003990718697	beanie_low_beanie.002_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beaniegray_0350ccd8f72eef16e69c110564e57cf8.bundle	891780874781009673	beanie_low_beanie.002_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beaniegray_0350ccd8f72eef16e69c110564e57cf8.bundle	5540000913967695144	beanie_low_beanie.002_BaseMap 3	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_beaniemulticam_8df8899d68ddb66597e2d1bfad835898.bundle	-45428138796386240	beanie_low_beanie.002_BaseMap 4	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_beaniemulticam_8df8899d68ddb66597e2d1bfad835898.bundle	736668003990718697	beanie_low_beanie.002_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beaniemulticam_8df8899d68ddb66597e2d1bfad835898.bundle	891780874781009673	beanie_low_beanie.002_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beanierg_52668add65d7e22e6b483a34dd93350e.bundle	-6071146764339637441	beanie_low_beanie.002_BaseMap 1	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_beanierg_52668add65d7e22e6b483a34dd93350e.bundle	736668003990718697	beanie_low_beanie.002_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beanierg_52668add65d7e22e6b483a34dd93350e.bundle	891780874781009673	beanie_low_beanie.002_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beanietan_93eb0336054cddf2c7589c64d2d5119d.bundle	-5261018541831417322	beanie_low_beanie.002_BaseMap 2	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_beanietan_93eb0336054cddf2c7589c64d2d5119d.bundle	736668003990718697	beanie_low_beanie.002_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beanietan_93eb0336054cddf2c7589c64d2d5119d.bundle	891780874781009673	beanie_low_beanie.002_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beaniewhite_7914fcff7db1db2255532af45b473da9.bundle	736668003990718697	beanie_low_beanie.002_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beaniewhite_7914fcff7db1db2255532af45b473da9.bundle	891780874781009673	beanie_low_beanie.002_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beaniewhite_7914fcff7db1db2255532af45b473da9.bundle	5256341394644264141	beanie_low_beanie.002_BaseMap 5	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_beard1_0d51178b74997f7db79cfe983026c0cd.bundle	-5786559752146866398	pmc_beard_01_normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_beard1_0d51178b74997f7db79cfe983026c0cd.bundle	1785301833254025174	Beard1	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_beard2_bdbca88e95728e115b47d8917317e2ea.bundle	-5786559752146866398	pmc_beard_01_normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_beard2_bdbca88e95728e115b47d8917317e2ea.bundle	8791324309926239031	Beard2	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_beard3_ec5a24ce53e3a48d9f3bfd7cd3b6968f.bundle	-5786559752146866398	pmc_beard_01_normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_beard3_ec5a24ce53e3a48d9f3bfd7cd3b6968f.bundle	-1288867815679504678	Beard3	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_belt_tyr_gunfighter_mab_coyote_30cd6ccbb7e6210b66a52f4c857147fe.bundle	-8952887041188427086	Belt_TYR_Gunfighter_MAB_OCP_DirectX_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_belt_tyr_gunfighter_mab_coyote_30cd6ccbb7e6210b66a52f4c857147fe.bundle	-4026697874023356596	MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_belt_tyr_gunfighter_mab_coyote_30cd6ccbb7e6210b66a52f4c857147fe.bundle	-2510147826168387902	Belt_TYR_Gunfighter_MAB_Coyote_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_beltaor1_8728c36a1f6bca5a8841e0a6e0accbab.bundle	-8952887041188427086	Belt_TYR_Gunfighter_MAB_OCP_DirectX_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beltaor1_8728c36a1f6bca5a8841e0a6e0accbab.bundle	-6901221005299294292	Belt AOR1	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_beltaor1_8728c36a1f6bca5a8841e0a6e0accbab.bundle	-4026697874023356596	MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beltaor2_da056a5cbe702880b0dc59f5990f0f74.bundle	-8952887041188427086	Belt_TYR_Gunfighter_MAB_OCP_DirectX_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beltaor2_da056a5cbe702880b0dc59f5990f0f74.bundle	-4026697874023356596	MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beltaor2_da056a5cbe702880b0dc59f5990f0f74.bundle	-3118882707898389936	Belt AOR2	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_beltblk_a25a9699be400eee12edbf60a9344e9a.bundle	-9144550647872054806	Belt BLK	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_beltblk_a25a9699be400eee12edbf60a9344e9a.bundle	-8952887041188427086	Belt_TYR_Gunfighter_MAB_OCP_DirectX_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beltblk_a25a9699be400eee12edbf60a9344e9a.bundle	-4026697874023356596	MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beltgray_38bfd0f0137fa4bf27de97784795ead4.bundle	-8952887041188427086	Belt_TYR_Gunfighter_MAB_OCP_DirectX_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beltgray_38bfd0f0137fa4bf27de97784795ead4.bundle	-4026697874023356596	MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beltgray_38bfd0f0137fa4bf27de97784795ead4.bundle	6558720884269247132	Belt GRAY	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_beltm81_38204e34e2361a3bac457c25e0a71250.bundle	-8952887041188427086	Belt_TYR_Gunfighter_MAB_OCP_DirectX_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beltm81_38204e34e2361a3bac457c25e0a71250.bundle	-4026697874023356596	MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beltm81_38204e34e2361a3bac457c25e0a71250.bundle	4595232995714386423	Belt M81	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_beltmcb_b72825838345d510bba7c8d54fcfa36c.bundle	-8952887041188427086	Belt_TYR_Gunfighter_MAB_OCP_DirectX_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beltmcb_b72825838345d510bba7c8d54fcfa36c.bundle	-4026697874023356596	MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beltmcb_b72825838345d510bba7c8d54fcfa36c.bundle	5950992952598386280	Belt MCB	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_beltodgreen_01771c6545401f8f2f79afded7ba84d2.bundle	-8952887041188427086	Belt_TYR_Gunfighter_MAB_OCP_DirectX_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beltodgreen_01771c6545401f8f2f79afded7ba84d2.bundle	-4026697874023356596	MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_beltodgreen_01771c6545401f8f2f79afded7ba84d2.bundle	1030429169245798675	Belt OD Green	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_bigmamashouse_7174d572b09fc62bbd8724005004ff31.bundle	-4828346619251683263	big_mamas_house	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_bigmamashouse_7174d572b09fc62bbd8724005004ff31.bundle	6330700839839410168	PatchesL_T_Patches_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_blackbeard_e2357fd81de283186094427d097d8964.bundle	-6897307980945762910	PatchesL_T_Patches_BaseMap	1024	1024	DXT1	11	1	699064
charactermodmaterials_assets_blackbeard_e2357fd81de283186094427d097d8964.bundle	2672856647873714296	PatchesL_T_Patches_MaskMap	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_blackbeard_e2357fd81de283186094427d097d8964.bundle	4536433862168441096	PatchesL_T_Patches_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_blk_4669ec79138da4bf5bd42ee16595af54.bundle	-2471773338710509617	gunfighter_MI_Holster_Safariland_63540DO_OCP_BaseMap 3	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_blk_4669ec79138da4bf5bd42ee16595af54.bundle	1456324327485166873	Holster_Safariland_63540DO_OCP_DirectX_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_blk_4669ec79138da4bf5bd42ee16595af54.bundle	4550835416119103210	HolsterMaskMap	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_blkgray_0439ccb3d09e2f981ac04cc89a15603c.bundle	716697377872829152	gunfighter_MI_Holster_Safariland_63540DO_OCP_BaseMap 4	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_blkgray_0439ccb3d09e2f981ac04cc89a15603c.bundle	1456324327485166873	Holster_Safariland_63540DO_OCP_DirectX_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_blkgray_0439ccb3d09e2f981ac04cc89a15603c.bundle	4550835416119103210	HolsterMaskMap	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_blkmcb_1e82bf11db414f657e71afa582a69845.bundle	955964482195629853	gunfighter_MI_Holster_Safariland_63540DO_OCP_BaseMap 6	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_blkmcb_1e82bf11db414f657e71afa582a69845.bundle	1456324327485166873	Holster_Safariland_63540DO_OCP_DirectX_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_blkmcb_1e82bf11db414f657e71afa582a69845.bundle	4550835416119103210	HolsterMaskMap	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_blkodgreen_60970a0f75415abbb8a5b4f3dc2bc94e.bundle	-2666158443420155322	gunfighter_MI_Holster_Safariland_63540DO_OCP_BaseMap 5	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_blkodgreen_60970a0f75415abbb8a5b4f3dc2bc94e.bundle	1456324327485166873	Holster_Safariland_63540DO_OCP_DirectX_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_blkodgreen_60970a0f75415abbb8a5b4f3dc2bc94e.bundle	4550835416119103210	HolsterMaskMap	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_blkstrap_aeb7b4dd3306aadef2e80e2327987d94.bundle	-4459169691377000061	MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_blkstrap_aeb7b4dd3306aadef2e80e2327987d94.bundle	1456324327485166873	Holster_Safariland_63540DO_OCP_DirectX_Normal	1024	1024	DXT5	11	1	1398128
charactermodmaterials_assets_blkstrap_aeb7b4dd3306aadef2e80e2327987d94.bundle	7208132750972628848	gunfighter_MI_Holster_Safariland_63540DO_Strap_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_blue_9f253200ad03b4a1cfa927437d20cf00.bundle	-3547941590769139421	tShirtMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_blue_9f253200ad03b4a1cfa927437d20cf00.bundle	-2977562434216353729	TShirt_Black_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_body1_7e6d7075749441f36a9bc473ad42b8c3.bundle	-7546088849067804437	watch_low_body_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_body1_7e6d7075749441f36a9bc473ad42b8c3.bundle	-1963441794415132315	watch_low_body_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_body1_7e6d7075749441f36a9bc473ad42b8c3.bundle	2745475607825386879	watch_low_body_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_body2_8d07c83562e24e17ad7a5a3d97d67e62.bundle	-1963441794415132315	watch_low_body_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_body2_8d07c83562e24e17ad7a5a3d97d67e62.bundle	339887192884456293	watch_low_body_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_body2_8d07c83562e24e17ad7a5a3d97d67e62.bundle	2745475607825386879	watch_low_body_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_body_d9b25e530f284833c636697345f8c41f.bundle	-2579250891239292621	watch_low_body_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_body_d9b25e530f284833c636697345f8c41f.bundle	5224369487181636164	watch_low_body_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_body_d9b25e530f284833c636697345f8c41f.bundle	8122380146354574108	watch_low_body_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_boonieblk_76e54a5cf8867b9686866571acf790d3.bundle	-3457582920588475577	mask_Boonie M81 1_MaskMap_AutodeskToHDRP	2048	2048	BC7	12	1	5592432
charactermodmaterials_assets_boonieblk_76e54a5cf8867b9686866571acf790d3.bundle	565843776828037843	Boonie_Hat_Folded_Hat_Boonie_sdr_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_boonieblk_76e54a5cf8867b9686866571acf790d3.bundle	8473319972296912781	Boonie_Hat_M81_Normal	2048	2048	BC7	12	1	5592432
charactermodmaterials_assets_booniecoyote1_23e7baa58864b34edfe276bd6a883b4e.bundle	-9025495502656847695	Boonie_Hat_Folded_Hat_Boonie_sdr_BaseMap 2	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_booniecoyote1_23e7baa58864b34edfe276bd6a883b4e.bundle	-3457582920588475577	mask_Boonie M81 1_MaskMap_AutodeskToHDRP	2048	2048	BC7	12	1	5592432
