bundle	size	kind	count
charactermodmaterials_assets_backpanel_mc_basecolor_fdd7b2176293925ac15f7e136deb53b3.bundle	6572232	AssetBundle	1
charactermodmaterials_assets_backpanel_rgreen_basecolor_3916784ee8468d7403e5a819bfa2cea3.bundle	6300605	Shader	3
charactermodmaterials_assets_backpanel_rgreen_basecolor_3916784ee8468d7403e5a819bfa2cea3.bundle	6300605	Texture2D	3
charactermodmaterials_assets_backpanel_rgreen_basecolor_3916784ee8468d7403e5a819bfa2cea3.bundle	6300605	AssetBundle	1
charactermodmaterials_assets_backpanel_rgreen_basecolor_3916784ee8468d7403e5a819bfa2cea3.bundle	6300605	Material	1
charactermodmaterials_assets_backpanel_spiritus_black_basecolor_944b335c1613f5696ae0ec02c0c793f7.bundle	6345741	Shader	3
charactermodmaterials_assets_backpanel_spiritus_black_basecolor_944b335c1613f5696ae0ec02c0c793f7.bundle	6345741	Material	1
charactermodmaterials_assets_backpanel_spiritus_black_basecolor_944b335c1613f5696ae0ec02c0c793f7.bundle	6345741	Texture2D	3
charactermodmaterials_assets_backpanel_spiritus_black_basecolor_944b335c1613f5696ae0ec02c0c793f7.bundle	6345741	AssetBundle	1
charactermodmaterials_assets_backpanel_spiritus_mcb_basecolor1_23cde644f072d673eec30b65cd18f248.bundle	6055806	Shader	3
charactermodmaterials_assets_backpanel_spiritus_mcb_basecolor1_23cde644f072d673eec30b65cd18f248.bundle	6055806	Texture2D	3
charactermodmaterials_assets_backpanel_spiritus_mcb_basecolor1_23cde644f072d673eec30b65cd18f248.bundle	6055806	Material	1
charactermodmaterials_assets_backpanel_spiritus_mcb_basecolor1_23cde644f072d673eec30b65cd18f248.bundle	6055806	AssetBundle	1
charactermodmaterials_assets_backpanel_tigerstripe_basecolor1_0fcd324b8feac81724c1392488f8fad8.bundle	6510866	Shader	3
charactermodmaterials_assets_backpanel_tigerstripe_basecolor1_0fcd324b8feac81724c1392488f8fad8.bundle	6510866	Texture2D	3
charactermodmaterials_assets_backpanel_tigerstripe_basecolor1_0fcd324b8feac81724c1392488f8fad8.bundle	6510866	AssetBundle	1
charactermodmaterials_assets_backpanel_tigerstripe_basecolor1_0fcd324b8feac81724c1392488f8fad8.bundle	6510866	Material	1
charactermodmaterials_assets_bandana_9ff71c059d4e48cde06836513e1cfbcc.bundle	523612	Shader	3
charactermodmaterials_assets_bandana_9ff71c059d4e48cde06836513e1cfbcc.bundle	523612	Texture2D	3
charactermodmaterials_assets_bandana_9ff71c059d4e48cde06836513e1cfbcc.bundle	523612	Material	1
charactermodmaterials_assets_bandana_9ff71c059d4e48cde06836513e1cfbcc.bundle	523612	AssetBundle	1
charactermodmaterials_assets_bangerpocketaor2_1bebbee2bf22dae31375566688e45852.bundle	3903527	Texture2D	3
charactermodmaterials_assets_bangerpocketaor2_1bebbee2bf22dae31375566688e45852.bundle	3903527	Material	1
charactermodmaterials_assets_bangerpocketaor2_1bebbee2bf22dae31375566688e45852.bundle	3903527	Shader	2
charactermodmaterials_assets_bangerpocketaor2_1bebbee2bf22dae31375566688e45852.bundle	3903527	AssetBundle	1
charactermodmaterials_assets_bangerpocketblk_45f99bdbebe3ad13db3d6b99ea742cb3.bundle	3549387	Shader	3
charactermodmaterials_assets_bangerpocketblk_45f99bdbebe3ad13db3d6b99ea742cb3.bundle	3549387	Texture2D	3
charactermodmaterials_assets_bangerpocketblk_45f99bdbebe3ad13db3d6b99ea742cb3.bundle	3549387	AssetBundle	1
charactermodmaterials_assets_bangerpocketblk_45f99bdbebe3ad13db3d6b99ea742cb3.bundle	3549387	Material	1
charactermodmaterials_assets_bangerpocketgray_9e3208d0e80a8ab22526ffd07565cf18.bundle	3793477	Shader	3
charactermodmaterials_assets_bangerpocketgray_9e3208d0e80a8ab22526ffd07565cf18.bundle	3793477	Material	1
charactermodmaterials_assets_bangerpocketgray_9e3208d0e80a8ab22526ffd07565cf18.bundle	3793477	Texture2D	3
charactermodmaterials_assets_bangerpocketgray_9e3208d0e80a8ab22526ffd07565cf18.bundle	3793477	AssetBundle	1
charactermodmaterials_assets_bangerpocketm81_ec2d0b46cc27a477f0739bc169d0b079.bundle	3838943	Shader	2
charactermodmaterials_assets_bangerpocketm81_ec2d0b46cc27a477f0739bc169d0b079.bundle	3838943	Material	1
charactermodmaterials_assets_bangerpocketm81_ec2d0b46cc27a477f0739bc169d0b079.bundle	3838943	AssetBundle	1
charactermodmaterials_assets_bangerpocketm81_ec2d0b46cc27a477f0739bc169d0b079.bundle	3838943	Texture2D	3
charactermodmaterials_assets_bangerpocketmcb_1b62cecee02423622fde9afce2c0470d.bundle	3685191	Shader	2
charactermodmaterials_assets_bangerpocketmcb_1b62cecee02423622fde9afce2c0470d.bundle	3685191	AssetBundle	1
charactermodmaterials_assets_bangerpocketmcb_1b62cecee02423622fde9afce2c0470d.bundle	3685191	Material	1
charactermodmaterials_assets_bangerpocketmcb_1b62cecee02423622fde9afce2c0470d.bundle	3685191	Texture2D	3
charactermodmaterials_assets_bangerpocketod_f7cb00f644c37586d83629766d364eaa.bundle	3781977	Material	1
charactermodmaterials_assets_bangerpocketod_f7cb00f644c37586d83629766d364eaa.bundle	3781977	Shader	2
charactermodmaterials_assets_bangerpocketod_f7cb00f644c37586d83629766d364eaa.bundle	3781977	Texture2D	3
charactermodmaterials_assets_bangerpocketod_f7cb00f644c37586d83629766d364eaa.bundle	3781977	AssetBundle	1
charactermodmaterials_assets_beanieblack_58e81610c639d09c3243e8d53d51a99d.bundle	5766965	Texture2D	3
charactermodmaterials_assets_beanieblack_58e81610c639d09c3243e8d53d51a99d.bundle	5766965	Shader	3
charactermodmaterials_assets_beanieblack_58e81610c639d09c3243e8d53d51a99d.bundle	5766965	AssetBundle	1
charactermodmaterials_assets_beanieblack_58e81610c639d09c3243e8d53d51a99d.bundle	5766965	Material	1
charactermodmaterials_assets_beaniegray_0350ccd8f72eef16e69c110564e57cf8.bundle	5809026	Shader	3
charactermodmaterials_assets_beaniegray_0350ccd8f72eef16e69c110564e57cf8.bundle	5809026	Material	1
charactermodmaterials_assets_beaniegray_0350ccd8f72eef16e69c110564e57cf8.bundle	5809026	AssetBundle	1
charactermodmaterials_assets_beaniegray_0350ccd8f72eef16e69c110564e57cf8.bundle	5809026	Texture2D	3
charactermodmaterials_assets_beaniemulticam_8df8899d68ddb66597e2d1bfad835898.bundle	5949001	Shader	3
charactermodmaterials_assets_beaniemulticam_8df8899d68ddb66597e2d1bfad835898.bundle	5949001	Texture2D	3
charactermodmaterials_assets_beaniemulticam_8df8899d68ddb66597e2d1bfad835898.bundle	5949001	AssetBundle	1
charactermodmaterials_assets_beaniemulticam_8df8899d68ddb66597e2d1bfad835898.bundle	5949001	Material	1
charactermodmaterials_assets_beanierg_52668add65d7e22e6b483a34dd93350e.bundle	5802446	Shader	3
charactermodmaterials_assets_beanierg_52668add65d7e22e6b483a34dd93350e.bundle	5802446	Texture2D	3
charactermodmaterials_assets_beanierg_52668add65d7e22e6b483a34dd93350e.bundle	5802446	Material	1
charactermodmaterials_assets_beanierg_52668add65d7e22e6b483a34dd93350e.bundle	5802446	AssetBundle	1
charactermodmaterials_assets_beanietan_93eb0336054cddf2c7589c64d2d5119d.bundle	5817175	Shader	3
charactermodmaterials_assets_beanietan_93eb0336054cddf2c7589c64d2d5119d.bundle	5817175	Texture2D	3
charactermodmaterials_assets_beanietan_93eb0336054cddf2c7589c64d2d5119d.bundle	5817175	AssetBundle	1
charactermodmaterials_assets_beanietan_93eb0336054cddf2c7589c64d2d5119d.bundle	5817175	Material	1
charactermodmaterials_assets_beaniewhite_7914fcff7db1db2255532af45b473da9.bundle	5922803	Shader	3
charactermodmaterials_assets_beaniewhite_7914fcff7db1db2255532af45b473da9.bundle	5922803	Material	1
charactermodmaterials_assets_beaniewhite_7914fcff7db1db2255532af45b473da9.bundle	5922803	AssetBundle	1
charactermodmaterials_assets_beaniewhite_7914fcff7db1db2255532af45b473da9.bundle	5922803	Texture2D	3
charactermodmaterials_assets_beard1_0d51178b74997f7db79cfe983026c0cd.bundle	1865146	Shader	2
charactermodmaterials_assets_beard1_0d51178b74997f7db79cfe983026c0cd.bundle	1865146	Texture2D	2
charactermodmaterials_assets_beard1_0d51178b74997f7db79cfe983026c0cd.bundle	1865146	AssetBundle	1
charactermodmaterials_assets_beard1_0d51178b74997f7db79cfe983026c0cd.bundle	1865146	Material	1
charactermodmaterials_assets_beard2_bdbca88e95728e115b47d8917317e2ea.bundle	1953660	Shader	2
charactermodmaterials_assets_beard2_bdbca88e95728e115b47d8917317e2ea.bundle	1953660	Texture2D	2
charactermodmaterials_assets_beard2_bdbca88e95728e115b47d8917317e2ea.bundle	1953660	Material	1
charactermodmaterials_assets_beard2_bdbca88e95728e115b47d8917317e2ea.bundle	1953660	AssetBundle	1
charactermodmaterials_assets_beard3_ec5a24ce53e3a48d9f3bfd7cd3b6968f.bundle	1619524	Shader	2
charactermodmaterials_assets_beard3_ec5a24ce53e3a48d9f3bfd7cd3b6968f.bundle	1619524	Texture2D	2
charactermodmaterials_assets_beard3_ec5a24ce53e3a48d9f3bfd7cd3b6968f.bundle	1619524	AssetBundle	1
charactermodmaterials_assets_beard3_ec5a24ce53e3a48d9f3bfd7cd3b6968f.bundle	1619524	Material	1
charactermodmaterials_assets_belt_tyr_gunfighter_mab_coyote_30cd6ccbb7e6210b66a52f4c857147fe.bundle	9693244	Texture2D	3
charactermodmaterials_assets_belt_tyr_gunfighter_mab_coyote_30cd6ccbb7e6210b66a52f4c857147fe.bundle	9693244	Shader	2
charactermodmaterials_assets_belt_tyr_gunfighter_mab_coyote_30cd6ccbb7e6210b66a52f4c857147fe.bundle	9693244	AssetBundle	1
charactermodmaterials_assets_belt_tyr_gunfighter_mab_coyote_30cd6ccbb7e6210b66a52f4c857147fe.bundle	9693244	Material	1
charactermodmaterials_assets_beltaor1_8728c36a1f6bca5a8841e0a6e0accbab.bundle	10086287	Texture2D	3
charactermodmaterials_assets_beltaor1_8728c36a1f6bca5a8841e0a6e0accbab.bundle	10086287	Shader	2
charactermodmaterials_assets_beltaor1_8728c36a1f6bca5a8841e0a6e0accbab.bundle	10086287	AssetBundle	1
charactermodmaterials_assets_beltaor1_8728c36a1f6bca5a8841e0a6e0accbab.bundle	10086287	Material	1
charactermodmaterials_assets_beltaor2_da056a5cbe702880b0dc59f5990f0f74.bundle	10131050	Texture2D	3
charactermodmaterials_assets_beltaor2_da056a5cbe702880b0dc59f5990f0f74.bundle	10131050	Shader	2
charactermodmaterials_assets_beltaor2_da056a5cbe702880b0dc59f5990f0f74.bundle	10131050	Material	1
charactermodmaterials_assets_beltaor2_da056a5cbe702880b0dc59f5990f0f74.bundle	10131050	AssetBundle	1
charactermodmaterials_assets_beltblk_a25a9699be400eee12edbf60a9344e9a.bundle	9848464	Texture2D	3
charactermodmaterials_assets_beltblk_a25a9699be400eee12edbf60a9344e9a.bundle	9848464	Shader	2
charactermodmaterials_assets_beltblk_a25a9699be400eee12edbf60a9344e9a.bundle	9848464	Material	1
charactermodmaterials_assets_beltblk_a25a9699be400eee12edbf60a9344e9a.bundle	9848464	AssetBundle	1
charactermodmaterials_assets_beltgray_38bfd0f0137fa4bf27de97784795ead4.bundle	9910557	Texture2D	3
charactermodmaterials_assets_beltgray_38bfd0f0137fa4bf27de97784795ead4.bundle	9910557	Material	1
charactermodmaterials_assets_beltgray_38bfd0f0137fa4bf27de97784795ead4.bundle	9910557	Shader	2
charactermodmaterials_assets_beltgray_38bfd0f0137fa4bf27de97784795ead4.bundle	9910557	AssetBundle	1
charactermodmaterials_assets_beltm81_38204e34e2361a3bac457c25e0a71250.bundle	10022158	Texture2D	3
charactermodmaterials_assets_beltm81_38204e34e2361a3bac457c25e0a71250.bundle	10022158	Material	1
charactermodmaterials_assets_beltm81_38204e34e2361a3bac457c25e0a71250.bundle	10022158	Shader	2
charactermodmaterials_assets_beltm81_38204e34e2361a3bac457c25e0a71250.bundle	10022158	AssetBundle	1
charactermodmaterials_assets_beltmcb_b72825838345d510bba7c8d54fcfa36c.bundle	9686220	Texture2D	3
charactermodmaterials_assets_beltmcb_b72825838345d510bba7c8d54fcfa36c.bundle	9686220	Shader	2
charactermodmaterials_assets_beltmcb_b72825838345d510bba7c8d54fcfa36c.bundle	9686220	AssetBundle	1
charactermodmaterials_assets_beltmcb_b72825838345d510bba7c8d54fcfa36c.bundle	9686220	Material	1
charactermodmaterials_assets_beltodgreen_01771c6545401f8f2f79afded7ba84d2.bundle	9893155	Texture2D	3
charactermodmaterials_assets_beltodgreen_01771c6545401f8f2f79afded7ba84d2.bundle	9893155	Shader	2
charactermodmaterials_assets_beltodgreen_01771c6545401f8f2f79afded7ba84d2.bundle	9893155	Material	1
charactermodmaterials_assets_beltodgreen_01771c6545401f8f2f79afded7ba84d2.bundle	9893155	AssetBundle	1
charactermodmaterials_assets_bigmamashouse_7174d572b09fc62bbd8724005004ff31.bundle	2359795	Shader	3
charactermodmaterials_assets_bigmamashouse_7174d572b09fc62bbd8724005004ff31.bundle	2359795	Material	1
charactermodmaterials_assets_bigmamashouse_7174d572b09fc62bbd8724005004ff31.bundle	2359795	Texture2D	2
charactermodmaterials_assets_bigmamashouse_7174d572b09fc62bbd8724005004ff31.bundle	2359795	AssetBundle	1
charactermodmaterials_assets_blackbeard_e2357fd81de283186094427d097d8964.bundle	2147621	Shader	3
charactermodmaterials_assets_blackbeard_e2357fd81de283186094427d097d8964.bundle	2147621	Texture2D	3
charactermodmaterials_assets_blackbeard_e2357fd81de283186094427d097d8964.bundle	2147621	Material	1
charactermodmaterials_assets_blackbeard_e2357fd81de283186094427d097d8964.bundle	2147621	AssetBundle	1
charactermodmaterials_assets_blk_4669ec79138da4bf5bd42ee16595af54.bundle	3437140	Shader	2
charactermodmaterials_assets_blk_4669ec79138da4bf5bd42ee16595af54.bundle	3437140	Texture2D	3
charactermodmaterials_assets_blk_4669ec79138da4bf5bd42ee16595af54.bundle	3437140	AssetBundle	1
charactermodmaterials_assets_blk_4669ec79138da4bf5bd42ee16595af54.bundle	3437140	Material	1
charactermodmaterials_assets_blkgray_0439ccb3d09e2f981ac04cc89a15603c.bundle	3480923	Material	1
charactermodmaterials_assets_blkgray_0439ccb3d09e2f981ac04cc89a15603c.bundle	3480923	Shader	2
charactermodmaterials_assets_blkgray_0439ccb3d09e2f981ac04cc89a15603c.bundle	3480923	AssetBundle	1
charactermodmaterials_assets_blkgray_0439ccb3d09e2f981ac04cc89a15603c.bundle	3480923	Texture2D	3
charactermodmaterials_assets_blkmcb_1e82bf11db414f657e71afa582a69845.bundle	3474517	Shader	2
charactermodmaterials_assets_blkmcb_1e82bf11db414f657e71afa582a69845.bundle	3474517	AssetBundle	1
charactermodmaterials_assets_blkmcb_1e82bf11db414f657e71afa582a69845.bundle	3474517	Texture2D	3
charactermodmaterials_assets_blkmcb_1e82bf11db414f657e71afa582a69845.bundle	3474517	Material	1
charactermodmaterials_assets_blkodgreen_60970a0f75415abbb8a5b4f3dc2bc94e.bundle	3459466	Material	1
charactermodmaterials_assets_blkodgreen_60970a0f75415abbb8a5b4f3dc2bc94e.bundle	3459466	Shader	2
charactermodmaterials_assets_blkodgreen_60970a0f75415abbb8a5b4f3dc2bc94e.bundle	3459466	Texture2D	3
charactermodmaterials_assets_blkodgreen_60970a0f75415abbb8a5b4f3dc2bc94e.bundle	3459466	AssetBundle	1
charactermodmaterials_assets_blkstrap_aeb7b4dd3306aadef2e80e2327987d94.bundle	5055286	Texture2D	3
charactermodmaterials_assets_blkstrap_aeb7b4dd3306aadef2e80e2327987d94.bundle	5055286	Shader	2
charactermodmaterials_assets_blkstrap_aeb7b4dd3306aadef2e80e2327987d94.bundle	5055286	Material	1
charactermodmaterials_assets_blkstrap_aeb7b4dd3306aadef2e80e2327987d94.bundle	5055286	AssetBundle	1
charactermodmaterials_assets_blue_9f253200ad03b4a1cfa927437d20cf00.bundle	6991326	Material	1
charactermodmaterials_assets_blue_9f253200ad03b4a1cfa927437d20cf00.bundle	6991326	Texture2D	2
charactermodmaterials_assets_blue_9f253200ad03b4a1cfa927437d20cf00.bundle	6991326	AssetBundle	1
charactermodmaterials_assets_blue_9f253200ad03b4a1cfa927437d20cf00.bundle	6991326	Shader	2
charactermodmaterials_assets_body1_7e6d7075749441f36a9bc473ad42b8c3.bundle	7098515	Shader	3
charactermodmaterials_assets_body1_7e6d7075749441f36a9bc473ad42b8c3.bundle	7098515	Texture2D	3
charactermodmaterials_assets_body1_7e6d7075749441f36a9bc473ad42b8c3.bundle	7098515	AssetBundle	1
charactermodmaterials_assets_body1_7e6d7075749441f36a9bc473ad42b8c3.bundle	7098515	Material	1
charactermodmaterials_assets_body2_8d07c83562e24e17ad7a5a3d97d67e62.bundle	7261381	Material	1
charactermodmaterials_assets_body2_8d07c83562e24e17ad7a5a3d97d67e62.bundle	7261381	Shader	3
charactermodmaterials_assets_body2_8d07c83562e24e17ad7a5a3d97d67e62.bundle	7261381	Texture2D	3
charactermodmaterials_assets_body2_8d07c83562e24e17ad7a5a3d97d67e62.bundle	7261381	AssetBundle	1
charactermodmaterials_assets_body_d9b25e530f284833c636697345f8c41f.bundle	7998362	Shader	3
charactermodmaterials_assets_body_d9b25e530f284833c636697345f8c41f.bundle	7998362	Material	1
charactermodmaterials_assets_body_d9b25e530f284833c636697345f8c41f.bundle	7998362	Texture2D	3
charactermodmaterials_assets_body_d9b25e530f284833c636697345f8c41f.bundle	7998362	AssetBundle	1
charactermodmaterials_assets_boonieblk_76e54a5cf8867b9686866571acf790d3.bundle	8196736	Shader	3
charactermodmaterials_assets_boonieblk_76e54a5cf8867b9686866571acf790d3.bundle	8196736	Texture2D	3
charactermodmaterials_assets_boonieblk_76e54a5cf8867b9686866571acf790d3.bundle	8196736	AssetBundle	1
charactermodmaterials_assets_boonieblk_76e54a5cf8867b9686866571acf790d3.bundle	8196736	Material	1
charactermodmaterials_assets_booniecoyote1_23e7baa58864b34edfe276bd6a883b4e.bundle	8220802	Texture2D	3
charactermodmaterials_assets_booniecoyote1_23e7baa58864b34edfe276bd6a883b4e.bundle	8220802	Shader	3
charactermodmaterials_assets_booniecoyote1_23e7baa58864b34edfe276bd6a883b4e.bundle	8220802	Material	1
charactermodmaterials_assets_booniecoyote1_23e7baa58864b34edfe276bd6a883b4e.bundle	8220802	AssetBundle	1
charactermodmaterials_assets_booniecoyote_f7362295ba6c5b9e4ad2f7faa20bddb3.bundle	8173648	Texture2D	3
charactermodmaterials_assets_booniecoyote_f7362295ba6c5b9e4ad2f7faa20bddb3.bundle	8173648	Shader	3
charactermodmaterials_assets_booniecoyote_f7362295ba6c5b9e4ad2f7faa20bddb3.bundle	8173648	AssetBundle	1
charactermodmaterials_assets_booniecoyote_f7362295ba6c5b9e4ad2f7faa20bddb3.bundle	8173648	Material	1
charactermodmaterials_assets_booniem811_243fb03f87143c02d57953e2d420aa3d.bundle	8208839	Shader	3
charactermodmaterials_assets_booniem811_243fb03f87143c02d57953e2d420aa3d.bundle	8208839	Texture2D	3
charactermodmaterials_assets_booniem811_243fb03f87143c02d57953e2d420aa3d.bundle	8208839	AssetBundle	1
charactermodmaterials_assets_booniem811_243fb03f87143c02d57953e2d420aa3d.bundle	8208839	Material	1
charactermodmaterials_assets_booniem812_000369548fd73bfe7af77a0a9847d2c6.bundle	8023505	Shader	3
charactermodmaterials_assets_booniem812_000369548fd73bfe7af77a0a9847d2c6.bundle	8023505	Texture2D	3
charactermodmaterials_assets_booniem812_000369548fd73bfe7af77a0a9847d2c6.bundle	8023505	Material	1
charactermodmaterials_assets_booniem812_000369548fd73bfe7af77a0a9847d2c6.bundle	8023505	AssetBundle	1
charactermodmaterials_assets_booniem81_5d4846d4312cb22c50bc490669b8aa52.bundle	8163152	Shader	3
charactermodmaterials_assets_booniem81_5d4846d4312cb22c50bc490669b8aa52.bundle	8163152	Texture2D	3
charactermodmaterials_assets_booniem81_5d4846d4312cb22c50bc490669b8aa52.bundle	8163152	Material	1
charactermodmaterials_assets_booniem81_5d4846d4312cb22c50bc490669b8aa52.bundle	8163152	AssetBundle	1
charactermodmaterials_assets_bottlepouch_bc7cacbfc5ed04198214efc9c6b17ac4.bundle	10246479	Shader	3
charactermodmaterials_assets_bottlepouch_bc7cacbfc5ed04198214efc9c6b17ac4.bundle	10246479	AssetBundle	1
charactermodmaterials_assets_bottlepouch_bc7cacbfc5ed04198214efc9c6b17ac4.bundle	10246479	Texture2D	3
charactermodmaterials_assets_bottlepouch_bc7cacbfc5ed04198214efc9c6b17ac4.bundle	10246479	Material	1
charactermodmaterials_assets_bottlepouchblk_0be90425a7f70a8e66586f46be27e710.bundle	10037442	Shader	3
charactermodmaterials_assets_bottlepouchblk_0be90425a7f70a8e66586f46be27e710.bundle	10037442	Material	1
charactermodmaterials_assets_bottlepouchblk_0be90425a7f70a8e66586f46be27e710.bundle	10037442	Texture2D	3
charactermodmaterials_assets_bottlepouchblk_0be90425a7f70a8e66586f46be27e710.bundle	10037442	AssetBundle	1
charactermodmaterials_assets_bottlepouchcoyote_319d8d363c2e3d4f3dcddf60ed7adb35.bundle	10229059	Shader	3
charactermodmaterials_assets_bottlepouchcoyote_319d8d363c2e3d4f3dcddf60ed7adb35.bundle	10229059	Material	1
charactermodmaterials_assets_bottlepouchcoyote_319d8d363c2e3d4f3dcddf60ed7adb35.bundle	10229059	AssetBundle	1
charactermodmaterials_assets_bottlepouchcoyote_319d8d363c2e3d4f3dcddf60ed7adb35.bundle	10229059	Texture2D	3
charactermodmaterials_assets_bottlepouchodgreen_4b15312d743e12a7930a98cca7952f10.bundle	10177098	Shader	3
charactermodmaterials_assets_bottlepouchodgreen_4b15312d743e12a7930a98cca7952f10.bundle	10177098	AssetBundle	1
charactermodmaterials_assets_bottlepouchodgreen_4b15312d743e12a7930a98cca7952f10.bundle	10177098	Texture2D	3
charactermodmaterials_assets_bottlepouchodgreen_4b15312d743e12a7930a98cca7952f10.bundle	10177098	Material	1
charactermodmaterials_assets_br_knive_blk_6f92be9b30fee98cadab19fbca5913c7.bundle	304254	Shader	3
charactermodmaterials_assets_br_knive_blk_6f92be9b30fee98cadab19fbca5913c7.bundle	304254	Texture2D	3
charactermodmaterials_assets_br_knive_blk_6f92be9b30fee98cadab19fbca5913c7.bundle	304254	AssetBundle	1
