bundle	material	prop	tex_pathid	tex_name	scale_x	scale_y	off_x	off_y
charactermodmaterials_assets_anprc152_black_basecolor_b767b8f0223957ba92c6c2bf802909f5.bundle	ANPRC152_Black_BaseColor	_MaskMap	-3936558795657509458	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_black_basecolor_b767b8f0223957ba92c6c2bf802909f5.bundle	ANPRC152_Black_BaseColor	_NormalMap	-140159629252651909	ANPRC152_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_coyote_basecolor_6ae9516eef65345bcfce21a7119745ba.bundle	ANPRC152_Coyote_BaseColor	_BaseColorMap	6203285747014794855	ANPRC152_Coyote_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_coyote_basecolor_6ae9516eef65345bcfce21a7119745ba.bundle	ANPRC152_Coyote_BaseColor	_MainTex	6203285747014794855	ANPRC152_Coyote_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_coyote_basecolor_6ae9516eef65345bcfce21a7119745ba.bundle	ANPRC152_Coyote_BaseColor	_MaskMap	-3936558795657509458	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_coyote_basecolor_6ae9516eef65345bcfce21a7119745ba.bundle	ANPRC152_Coyote_BaseColor	_NormalMap	-140159629252651909	ANPRC152_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_m81_basecolor2_693f823f16808b6c75db7eabb763ca19.bundle	ANPRC152_M81_BaseColor 2	_BaseColorMap	-3508297949532540407	SKM_JPC_RIFLEMAN_V1_ANPRC_Pouch_ANPRC152_M81_BaseColor_2_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_m81_basecolor2_693f823f16808b6c75db7eabb763ca19.bundle	ANPRC152_M81_BaseColor 2	_MainTex	-3508297949532540407	SKM_JPC_RIFLEMAN_V1_ANPRC_Pouch_ANPRC152_M81_BaseColor_2_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_m81_basecolor2_693f823f16808b6c75db7eabb763ca19.bundle	ANPRC152_M81_BaseColor 2	_MaskMap	-3936558795657509458	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_m81_basecolor2_693f823f16808b6c75db7eabb763ca19.bundle	ANPRC152_M81_BaseColor 2	_NormalMap	-140159629252651909	ANPRC152_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_mc_basecolor_277873f591a22f21b0ad57fa876283c2.bundle	ANPRC152_MC_BaseColor	_BaseColorMap	-3101556416624164256	ANPRC152_MC_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_mc_basecolor_277873f591a22f21b0ad57fa876283c2.bundle	ANPRC152_MC_BaseColor	_MainTex	-3101556416624164256	ANPRC152_MC_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_mc_basecolor_277873f591a22f21b0ad57fa876283c2.bundle	ANPRC152_MC_BaseColor	_MaskMap	-3936558795657509458	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_mc_basecolor_277873f591a22f21b0ad57fa876283c2.bundle	ANPRC152_MC_BaseColor	_NormalMap	-140159629252651909	ANPRC152_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_mcb_basecolor1_1d9c8dc277465990458019bcac9c81f1.bundle	ANPRC152_MCB_BaseColor 1	_BaseColorMap	5293544626631529495	JPC_V2_ANPRC152_sdr_BaseMap 1	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_mcb_basecolor1_1d9c8dc277465990458019bcac9c81f1.bundle	ANPRC152_MCB_BaseColor 1	_MainTex	5293544626631529495	JPC_V2_ANPRC152_sdr_BaseMap 1	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_mcb_basecolor1_1d9c8dc277465990458019bcac9c81f1.bundle	ANPRC152_MCB_BaseColor 1	_MaskMap	-3936558795657509458	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_mcb_basecolor1_1d9c8dc277465990458019bcac9c81f1.bundle	ANPRC152_MCB_BaseColor 1	_NormalMap	-140159629252651909	ANPRC152_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_rgreen_basecolor1_e5705493e1b0dacdf4fbcea635785a62.bundle	ANPRC152_RGreen_BaseColor 1	_BaseColorMap	2118777906736250522	JPC_V2_ANPRC152_sdr_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_rgreen_basecolor1_e5705493e1b0dacdf4fbcea635785a62.bundle	ANPRC152_RGreen_BaseColor 1	_MainTex	2118777906736250522	JPC_V2_ANPRC152_sdr_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_rgreen_basecolor1_e5705493e1b0dacdf4fbcea635785a62.bundle	ANPRC152_RGreen_BaseColor 1	_MaskMap	-3936558795657509458	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_rgreen_basecolor1_e5705493e1b0dacdf4fbcea635785a62.bundle	ANPRC152_RGreen_BaseColor 1	_NormalMap	-140159629252651909	ANPRC152_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_sdr_904db952d0d4bf167ab0ebcc8a84b349.bundle	ANPRC152_sdr	_BaseColorMap	1282470086148855013	ANPRC152_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_sdr_904db952d0d4bf167ab0ebcc8a84b349.bundle	ANPRC152_sdr	_MainTex	1282470086148855013	ANPRC152_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_sdr_904db952d0d4bf167ab0ebcc8a84b349.bundle	ANPRC152_sdr	_MaskMap	3766504333145176632	ANPRC152_sdr_MaskMap_AutodeskToHDRP	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_sdr_904db952d0d4bf167ab0ebcc8a84b349.bundle	ANPRC152_sdr	_NormalMap	-1181339864325498732	ANPRC152_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_tigerstripe_basecolor1_0ba1579fce82e749e3cb60e3f3946ab6.bundle	ANPRC152_Tigerstripe_BaseColor 1	_BaseColorMap	6135131429532671551	ANPRC152_TigerStripe_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_tigerstripe_basecolor1_0ba1579fce82e749e3cb60e3f3946ab6.bundle	ANPRC152_Tigerstripe_BaseColor 1	_MainTex	6135131429532671551	ANPRC152_TigerStripe_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_tigerstripe_basecolor1_0ba1579fce82e749e3cb60e3f3946ab6.bundle	ANPRC152_Tigerstripe_BaseColor 1	_MaskMap	-3936558795657509458	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_anprc152_tigerstripe_basecolor1_0ba1579fce82e749e3cb60e3f3946ab6.bundle	ANPRC152_Tigerstripe_BaseColor 1	_NormalMap	-140159629252651909	ANPRC152_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_aor1_31904cebd0285c9b38b81b9d866070a4.bundle	AOR1	_BaseColorMap	8712181113838700804	gunfighter_MI_Holster_Safariland_63540DO_OCP_BaseMap 1	1.0	1.0	0.0	0.0
charactermodmaterials_assets_aor1_31904cebd0285c9b38b81b9d866070a4.bundle	AOR1	_MaskMap	4550835416119103210	HolsterMaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_aor1_31904cebd0285c9b38b81b9d866070a4.bundle	AOR1	_NormalMap	1456324327485166873	Holster_Safariland_63540DO_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_aor2_3cbac428b66275fb5744b68f87179b2e.bundle	AOR2	_BaseColorMap	-7129246672314387654	gunfighter_MI_Holster_Safariland_63540DO_OCP_BaseMap 2	1.0	1.0	0.0	0.0
charactermodmaterials_assets_aor2_3cbac428b66275fb5744b68f87179b2e.bundle	AOR2	_MaskMap	4550835416119103210	HolsterMaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_aor2_3cbac428b66275fb5744b68f87179b2e.bundle	AOR2	_NormalMap	1456324327485166873	Holster_Safariland_63540DO_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_apamazing_9768553a6e6fce8fd5d8d96a21960831.bundle	APAmazing	_BaseColorMap	-4660766507020780203	APAmazing	1.0	1.0	0.0	0.0
charactermodmaterials_assets_apamazing_9768553a6e6fce8fd5d8d96a21960831.bundle	APAmazing	_MainTex	-4660766507020780203	APAmazing	1.0	1.0	0.0	0.0
charactermodmaterials_assets_apamazing_9768553a6e6fce8fd5d8d96a21960831.bundle	APAmazing	_NormalMap	6330700839839410168	PatchesL_T_Patches_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_aviators_932eaf66c8e0862be8f2e09eaaf5955a.bundle	aviators	_BaseColorMap	3950195228690610666	aviators_low_aviators_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_aviators_932eaf66c8e0862be8f2e09eaaf5955a.bundle	aviators	_MainTex	3950195228690610666	aviators_low_aviators_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_aviators_932eaf66c8e0862be8f2e09eaaf5955a.bundle	aviators	_MaskMap	-1182667703523267895	aviators_low_aviators_MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_aviators_932eaf66c8e0862be8f2e09eaaf5955a.bundle	aviators	_NormalMap	-1584224950582384000	aviators_low_aviators_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_aor1_d2680827da3c39ccff661eef8a6e4b80.bundle	BackPanel_AOR1	_BaseColorMap	-3844827309042586144	AVS DISASSEMBLED_BackPanel_Spiritus_MCB_BaseColor_1_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_aor1_d2680827da3c39ccff661eef8a6e4b80.bundle	BackPanel_AOR1	_MainTex	-3844827309042586144	AVS DISASSEMBLED_BackPanel_Spiritus_MCB_BaseColor_1_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_aor1_d2680827da3c39ccff661eef8a6e4b80.bundle	BackPanel_AOR1	_MaskMap	-5628689740408599289	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_aor1_d2680827da3c39ccff661eef8a6e4b80.bundle	BackPanel_AOR1	_NormalMap	3752549275744622408	BackPanel_Spiritus_MC_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_coyote_basecolor_05dc9736152a5564f09f7307da470193.bundle	BackPanel_Coyote_BaseColor	_BaseColorMap	-3854196606419780810	BackPanel_Spiritus_Coyote_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_coyote_basecolor_05dc9736152a5564f09f7307da470193.bundle	BackPanel_Coyote_BaseColor	_MainTex	-3854196606419780810	BackPanel_Spiritus_Coyote_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_coyote_basecolor_05dc9736152a5564f09f7307da470193.bundle	BackPanel_Coyote_BaseColor	_MaskMap	-5628689740408599289	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_coyote_basecolor_05dc9736152a5564f09f7307da470193.bundle	BackPanel_Coyote_BaseColor	_NormalMap	3752549275744622408	BackPanel_Spiritus_MC_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_m81_basecolor1_3ce5f1786e3cc2316004ee3e8bf4c2d3.bundle	BackPanel_M81_BaseColor 1	_BaseColorMap	-6976219337469021433	JPC_V2_BackPanel_Spiritus_sdr_BaseMap 3	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_m81_basecolor1_3ce5f1786e3cc2316004ee3e8bf4c2d3.bundle	BackPanel_M81_BaseColor 1	_MainTex	-6976219337469021433	JPC_V2_BackPanel_Spiritus_sdr_BaseMap 3	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_m81_basecolor1_3ce5f1786e3cc2316004ee3e8bf4c2d3.bundle	BackPanel_M81_BaseColor 1	_MaskMap	-5628689740408599289	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_m81_basecolor1_3ce5f1786e3cc2316004ee3e8bf4c2d3.bundle	BackPanel_M81_BaseColor 1	_NormalMap	3752549275744622408	BackPanel_Spiritus_MC_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_mc_basecolor_fdd7b2176293925ac15f7e136deb53b3.bundle	BackPanel_MC_BaseColor	_BaseColorMap	-565679620008599267	BackPanel_Spiritus_MC_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_mc_basecolor_fdd7b2176293925ac15f7e136deb53b3.bundle	BackPanel_MC_BaseColor	_MainTex	-565679620008599267	BackPanel_Spiritus_MC_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_mc_basecolor_fdd7b2176293925ac15f7e136deb53b3.bundle	BackPanel_MC_BaseColor	_MaskMap	-5628689740408599289	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_mc_basecolor_fdd7b2176293925ac15f7e136deb53b3.bundle	BackPanel_MC_BaseColor	_NormalMap	3752549275744622408	BackPanel_Spiritus_MC_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_rgreen_basecolor_3916784ee8468d7403e5a819bfa2cea3.bundle	BackPanel_RGreen_BaseColor	_BaseColorMap	7530160314906964573	BackPanel_Spiritus_Coyote_BaseColor 2	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_rgreen_basecolor_3916784ee8468d7403e5a819bfa2cea3.bundle	BackPanel_RGreen_BaseColor	_MainTex	7530160314906964573	BackPanel_Spiritus_Coyote_BaseColor 2	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_rgreen_basecolor_3916784ee8468d7403e5a819bfa2cea3.bundle	BackPanel_RGreen_BaseColor	_MaskMap	-5628689740408599289	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_rgreen_basecolor_3916784ee8468d7403e5a819bfa2cea3.bundle	BackPanel_RGreen_BaseColor	_NormalMap	3752549275744622408	BackPanel_Spiritus_MC_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_spiritus_black_basecolor_944b335c1613f5696ae0ec02c0c793f7.bundle	BackPanel_Spiritus_Black_BaseColor	_BaseColorMap	1746698789884741072	BackPanel_Spiritus_Black_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_spiritus_black_basecolor_944b335c1613f5696ae0ec02c0c793f7.bundle	BackPanel_Spiritus_Black_BaseColor	_MainTex	1746698789884741072	BackPanel_Spiritus_Black_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_spiritus_black_basecolor_944b335c1613f5696ae0ec02c0c793f7.bundle	BackPanel_Spiritus_Black_BaseColor	_MaskMap	-5628689740408599289	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_spiritus_black_basecolor_944b335c1613f5696ae0ec02c0c793f7.bundle	BackPanel_Spiritus_Black_BaseColor	_NormalMap	3752549275744622408	BackPanel_Spiritus_MC_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_spiritus_mcb_basecolor1_23cde644f072d673eec30b65cd18f248.bundle	BackPanel_Spiritus_MCB_BaseColor 1	_BaseColorMap	4039926653362018162	AVS DIsass_BackPanel_Spiritus_MCB_BaseColor_1_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_spiritus_mcb_basecolor1_23cde644f072d673eec30b65cd18f248.bundle	BackPanel_Spiritus_MCB_BaseColor 1	_MainTex	4039926653362018162	AVS DIsass_BackPanel_Spiritus_MCB_BaseColor_1_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_spiritus_mcb_basecolor1_23cde644f072d673eec30b65cd18f248.bundle	BackPanel_Spiritus_MCB_BaseColor 1	_MaskMap	-5628689740408599289	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_spiritus_mcb_basecolor1_23cde644f072d673eec30b65cd18f248.bundle	BackPanel_Spiritus_MCB_BaseColor 1	_NormalMap	3752549275744622408	BackPanel_Spiritus_MC_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_tigerstripe_basecolor1_0fcd324b8feac81724c1392488f8fad8.bundle	BackPanel_Tigerstripe_BaseColor 1	_BaseColorMap	5558688163564420186	BackPanel_Spiritus_TigerStripe_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_tigerstripe_basecolor1_0fcd324b8feac81724c1392488f8fad8.bundle	BackPanel_Tigerstripe_BaseColor 1	_MainTex	5558688163564420186	BackPanel_Spiritus_TigerStripe_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_tigerstripe_basecolor1_0fcd324b8feac81724c1392488f8fad8.bundle	BackPanel_Tigerstripe_BaseColor 1	_MaskMap	-5628689740408599289	LitMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_backpanel_tigerstripe_basecolor1_0fcd324b8feac81724c1392488f8fad8.bundle	BackPanel_Tigerstripe_BaseColor 1	_NormalMap	3752549275744622408	BackPanel_Spiritus_MC_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bandana_9ff71c059d4e48cde06836513e1cfbcc.bundle	bandana	_BaseColorMap	8409746130330661121	bandana_low_bandana_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bandana_9ff71c059d4e48cde06836513e1cfbcc.bundle	bandana	_MainTex	8409746130330661121	bandana_low_bandana_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bandana_9ff71c059d4e48cde06836513e1cfbcc.bundle	bandana	_MaskMap	-1253515219175623392	bandana_low_bandana_MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bandana_9ff71c059d4e48cde06836513e1cfbcc.bundle	bandana	_NormalMap	-7404735418648386500	bandana_low_bandana_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketaor2_1bebbee2bf22dae31375566688e45852.bundle	BangerPocket AOR2	_BaseColorMap	-9055051051362814156	BangerPocket AOR2	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketaor2_1bebbee2bf22dae31375566688e45852.bundle	BangerPocket AOR2	_MaskMap	8121771885790865630	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketaor2_1bebbee2bf22dae31375566688e45852.bundle	BangerPocket AOR2	_NormalMap	8488042350345669448	Pouch_Ferro_BangerPocket_OCP_OpenGL_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketblk_45f99bdbebe3ad13db3d6b99ea742cb3.bundle	BangerPocket BLK	_BaseColorMap	-3835664642882652166	BangerPocker BLK	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketblk_45f99bdbebe3ad13db3d6b99ea742cb3.bundle	BangerPocket BLK	_MainTex	-3835664642882652166	BangerPocker BLK	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketblk_45f99bdbebe3ad13db3d6b99ea742cb3.bundle	BangerPocket BLK	_MaskMap	8121771885790865630	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketblk_45f99bdbebe3ad13db3d6b99ea742cb3.bundle	BangerPocket BLK	_NormalMap	8488042350345669448	Pouch_Ferro_BangerPocket_OCP_OpenGL_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketgray_9e3208d0e80a8ab22526ffd07565cf18.bundle	BangerPocket GRAY	_BaseColorMap	-144163636164942519	BangerPocket GRAY	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketgray_9e3208d0e80a8ab22526ffd07565cf18.bundle	BangerPocket GRAY	_MainTex	-144163636164942519	BangerPocket GRAY	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketgray_9e3208d0e80a8ab22526ffd07565cf18.bundle	BangerPocket GRAY	_MaskMap	8121771885790865630	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketgray_9e3208d0e80a8ab22526ffd07565cf18.bundle	BangerPocket GRAY	_NormalMap	8488042350345669448	Pouch_Ferro_BangerPocket_OCP_OpenGL_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketm81_ec2d0b46cc27a477f0739bc169d0b079.bundle	BangerPocket M81	_BaseColorMap	3795205377351163998	BangerPocker M81	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketm81_ec2d0b46cc27a477f0739bc169d0b079.bundle	BangerPocket M81	_MaskMap	8121771885790865630	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketm81_ec2d0b46cc27a477f0739bc169d0b079.bundle	BangerPocket M81	_NormalMap	8488042350345669448	Pouch_Ferro_BangerPocket_OCP_OpenGL_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketmcb_1b62cecee02423622fde9afce2c0470d.bundle	BangerPocket MCB	_BaseColorMap	6836968468657670744	BangerPocket MCB	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketmcb_1b62cecee02423622fde9afce2c0470d.bundle	BangerPocket MCB	_MaskMap	8121771885790865630	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketmcb_1b62cecee02423622fde9afce2c0470d.bundle	BangerPocket MCB	_NormalMap	8488042350345669448	Pouch_Ferro_BangerPocket_OCP_OpenGL_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketod_f7cb00f644c37586d83629766d364eaa.bundle	BangerPocket OD	_BaseColorMap	-2148349084424014211	BangerPocket OD	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketod_f7cb00f644c37586d83629766d364eaa.bundle	BangerPocket OD	_MaskMap	8121771885790865630	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_bangerpocketod_f7cb00f644c37586d83629766d364eaa.bundle	BangerPocket OD	_NormalMap	8488042350345669448	Pouch_Ferro_BangerPocket_OCP_OpenGL_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beanieblack_58e81610c639d09c3243e8d53d51a99d.bundle	beanie black	_BaseColorMap	-8760583690487877165	beanie_low_beanie.002_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beanieblack_58e81610c639d09c3243e8d53d51a99d.bundle	beanie black	_MainTex	-8760583690487877165	beanie_low_beanie.002_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beanieblack_58e81610c639d09c3243e8d53d51a99d.bundle	beanie black	_MaskMap	736668003990718697	beanie_low_beanie.002_MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beanieblack_58e81610c639d09c3243e8d53d51a99d.bundle	beanie black	_NormalMap	891780874781009673	beanie_low_beanie.002_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beaniegray_0350ccd8f72eef16e69c110564e57cf8.bundle	beanie gray	_BaseColorMap	5540000913967695144	beanie_low_beanie.002_BaseMap 3	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beaniegray_0350ccd8f72eef16e69c110564e57cf8.bundle	beanie gray	_MainTex	5540000913967695144	beanie_low_beanie.002_BaseMap 3	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beaniegray_0350ccd8f72eef16e69c110564e57cf8.bundle	beanie gray	_MaskMap	736668003990718697	beanie_low_beanie.002_MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beaniegray_0350ccd8f72eef16e69c110564e57cf8.bundle	beanie gray	_NormalMap	891780874781009673	beanie_low_beanie.002_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beaniemulticam_8df8899d68ddb66597e2d1bfad835898.bundle	beanie multicam	_BaseColorMap	-45428138796386240	beanie_low_beanie.002_BaseMap 4	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beaniemulticam_8df8899d68ddb66597e2d1bfad835898.bundle	beanie multicam	_MainTex	-45428138796386240	beanie_low_beanie.002_BaseMap 4	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beaniemulticam_8df8899d68ddb66597e2d1bfad835898.bundle	beanie multicam	_MaskMap	736668003990718697	beanie_low_beanie.002_MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beaniemulticam_8df8899d68ddb66597e2d1bfad835898.bundle	beanie multicam	_NormalMap	891780874781009673	beanie_low_beanie.002_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beanierg_52668add65d7e22e6b483a34dd93350e.bundle	beanie RG	_BaseColorMap	-6071146764339637441	beanie_low_beanie.002_BaseMap 1	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beanierg_52668add65d7e22e6b483a34dd93350e.bundle	beanie RG	_MainTex	-6071146764339637441	beanie_low_beanie.002_BaseMap 1	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beanierg_52668add65d7e22e6b483a34dd93350e.bundle	beanie RG	_MaskMap	736668003990718697	beanie_low_beanie.002_MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beanierg_52668add65d7e22e6b483a34dd93350e.bundle	beanie RG	_NormalMap	891780874781009673	beanie_low_beanie.002_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beanietan_93eb0336054cddf2c7589c64d2d5119d.bundle	beanie tan	_BaseColorMap	-5261018541831417322	beanie_low_beanie.002_BaseMap 2	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beanietan_93eb0336054cddf2c7589c64d2d5119d.bundle	beanie tan	_MainTex	-5261018541831417322	beanie_low_beanie.002_BaseMap 2	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beanietan_93eb0336054cddf2c7589c64d2d5119d.bundle	beanie tan	_MaskMap	736668003990718697	beanie_low_beanie.002_MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beanietan_93eb0336054cddf2c7589c64d2d5119d.bundle	beanie tan	_NormalMap	891780874781009673	beanie_low_beanie.002_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beaniewhite_7914fcff7db1db2255532af45b473da9.bundle	beanie white	_BaseColorMap	5256341394644264141	beanie_low_beanie.002_BaseMap 5	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beaniewhite_7914fcff7db1db2255532af45b473da9.bundle	beanie white	_MainTex	5256341394644264141	beanie_low_beanie.002_BaseMap 5	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beaniewhite_7914fcff7db1db2255532af45b473da9.bundle	beanie white	_MaskMap	736668003990718697	beanie_low_beanie.002_MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beaniewhite_7914fcff7db1db2255532af45b473da9.bundle	beanie white	_NormalMap	891780874781009673	beanie_low_beanie.002_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beard1_0d51178b74997f7db79cfe983026c0cd.bundle	Beard1	_BaseColorMap	1785301833254025174	Beard1	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beard1_0d51178b74997f7db79cfe983026c0cd.bundle	Beard1	_NormalMap	-5786559752146866398	pmc_beard_01_normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beard2_bdbca88e95728e115b47d8917317e2ea.bundle	Beard2	_BaseColorMap	8791324309926239031	Beard2	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beard2_bdbca88e95728e115b47d8917317e2ea.bundle	Beard2	_NormalMap	-5786559752146866398	pmc_beard_01_normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_beard3_ec5a24ce53e3a48d9f3bfd7cd3b6968f.bundle	Beard3	_BaseColorMap	-1288867815679504678	Beard3	1.0	1.0	0.0	0.0
