bundle	pathid	name	shader_pathid	shader_name
charactermodmaterials_assets_garmin_b9ba45f49d873f416a455d7fa2cef2bd.bundle	4281038431314673948	garmin	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_gatorz_folded_c6db774468a9052d3ca0a99e4f48c855.bundle	2668311696443657683	Eyepro_Gatorz_2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_gatorz_folded_c6db774468a9052d3ca0a99e4f48c855.bundle	2901697953585581884	Eyepro_Gatorz	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_glasses1_05e1849dfb4eb6b06b91aca084fa5e6f.bundle	1696712081466679516	glasses	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_glasses_4cead00bf2524d4283150a28e6a41417.bundle	-7593492132197643268	glasses.002	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_glove3_e199f89f41f9f837b2c1547cc596f2f8.bundle	-4655090289980919469	Glove3	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_glove4_3c088b1eb27008bb97935e6a5b817334.bundle	-1346498225246648343	Glove4	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_glove5_8c03fd80ddda9c8dee8db1ab79072f25.bundle	-1514850228327682042	Glove5	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_glove6_e180d3dade88c9f8d4f1952677074af4.bundle	8757612394211066064	Glove6	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_glove7_c2e70b776da50ec1cf003b8c31a7b674.bundle	1608613297602916686	Glove7	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_gloves2_f6fe764138e195c5bd1d0686f784f1c8.bundle	-2330464511584171553	Gloves 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_glowstickgreen_4ac593b22db9aef6370aea9871143f0d.bundle	5174137312742671086	glowstick green	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_gp_v1_sdr1_51566256bf50738037eeb96340efa37e.bundle	3617257812206421304	GP_v1_sdr 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_gp_v1_sdr_8e010da334e15e5871caae7a8267574e.bundle	3257091386581732049	GP_v1_sdr	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_gray_3173a4c5631669b5f6a03fb699cd6463.bundle	-5608949600139339269	Gray	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_greem_083ad197c758fa63a67fe2807a5ce544.bundle	5095520155672497493	Greem	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_greyfox_a373d3681838faab66561c95e0194aba.bundle	7118262977896334415	GreyFox	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_hands_362a39e84f84c0953135fb0d32af3a96.bundle	-6391873600016096983	hands	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_hx2radio_sdr1_5a729fc29c7d2da93f92536bc2cf6588.bundle	3361074332686316043	HX2radio_sdr 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_hx2radio_sdr2_3af5c5627f071321f9532b7c8f3678da.bundle	4357006204766893481	HX2radio_sdr 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_hx2radio_sdr_db3ef177be5c04492906174eeaa87128.bundle	-8610253893268682827	HX2radio_sdr	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_ifakaor1_28773ca5dd23d82032c6c8913ad1925e.bundle	-5976861449464653496	IFAK AOR1	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_ifakaor2_ec25893b3486d156cf3402e559db575f.bundle	-4386889560503933710	IFAK AOR2	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_ifakblk_ab817df35e308d1f342a603c9f28f0e0.bundle	485593728174148074	IFAK BLK	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_ifakgray_4266619f7a4a30ddbb8d2d2ada5f018c.bundle	9069661805144566088	IFAK GRAY	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_ifakm81_461c417299fafaaa98ee50c899d1e7e5.bundle	-8977117801380382053	IFAK M81	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_ifakmcb_a9d84fbc1563a1e08932a6e951bc79db.bundle	-4992389375581715371	IFAK MCB	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_ifakodg_6be04a9c5e875bd88718db4c882598fb.bundle	-423123695946305036	IFAK ODG	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_jpc_sdr1_ac3df249f39e84fce293eaf0e241c0ce.bundle	-8983092489581997660	JPC_sdr 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_sdr2_ba7cd5abe7f7d371b3a50fcd69274e86.bundle	-5950092611047859974	JPC_sdr 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_sdr3_f59fbb1b77eef58bd0e442ba68aed575.bundle	3971124884456946004	JPC_sdr 3	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_sdr_1caef77394bc2c632c0e8f0dcce5189b.bundle	2537675118144069575	JPC_sdr	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_sdraor11_efbcd6bc63de5f6311bbe3bc2ca86e90.bundle	4711948666938139761	JPC_sdr AOR1 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_sdraor1_3f3d48fd8507344da076f6ebdd95e940.bundle	-1059453890783957888	JPC_sdr AOR1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_sdrm81_526d2b7aa5202784fd5c0757d4be155c.bundle	3935793905539534183	JPC_sdr M81	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_sdrmcb_177988ae2947e82cbd4c79bd64af05d8.bundle	7662594868667465153	JPC_sdr MCB	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_sdrmcbvet_b0a1ab47c178d82f01682d0304712187.bundle	1670738243526740715	JPC_sdr MCB VET	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_sdrmcvet_640900446f39cd723e8b5a4c56ac5e21.bundle	5431846000020401684	JPC_sdr MC VET	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_sdrrg_d0c778e4a4efe6fe32f057e725ded13b.bundle	9007993446350120887	JPC_sdr RG	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_v2_ed7ad93ca01d445dfdaa32fb6b09b8fe.bundle	-8572566749563762149	ANPRC152_sdr	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_v2_ed7ad93ca01d445dfdaa32fb6b09b8fe.bundle	-8272769502921602533	Miscellaneous_01_sdr	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_v2_ed7ad93ca01d445dfdaa32fb6b09b8fe.bundle	-4149735239293646309	TrellisWare_sdr	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_v2_ed7ad93ca01d445dfdaa32fb6b09b8fe.bundle	2675859289142479387	Patch_3DMA_sdr	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_v2_ed7ad93ca01d445dfdaa32fb6b09b8fe.bundle	2703799970540833307	M4Pmag_sdr	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_v2_ed7ad93ca01d445dfdaa32fb6b09b8fe.bundle	8688761638257969691	BackPanel_Spiritus_sdr	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_v2_ed7ad93ca01d445dfdaa32fb6b09b8fe.bundle	8694684363549395483	JPC_sdr	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_v2_ed7ad93ca01d445dfdaa32fb6b09b8fe.bundle	8722210100010633755	MechanicxGloves_Left_Black_sdr	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_jpc_v2_ed7ad93ca01d445dfdaa32fb6b09b8fe.bundle	8893242320655829531	Roll1_sdr	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_ktaraor2_43c333f54d87c89582cc270286dbe949.bundle	-8362041716636469683	KTAR AOR2	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_ktarblk_bf0559e7fdf680580853a35112c665a8.bundle	-8225007080467091194	KTAR BLK	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_ktargray_26fd23cf6c85c96fc7dbde125dc46786.bundle	8473107924145385413	KTAR GRAY	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_ktarm81_d7cbf2265f48efcf9a080db50344b359.bundle	-8230428756087234941	KTAR M81	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_ktarmcb_772e0df1d7450d40ab88ee3c02fe8dda.bundle	8405511559745281337	KTAR MCB	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_ktarod_eb2aceebc56e3ec47dcf1f54c53d055b.bundle	-4086754331258161486	KTAR OD	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_lenses1_9378a24b2fe565cc61001b0ac588bcee.bundle	-8140811987983764920	lenses 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_lenses_d92cda333334404bdaeb830e52b53092.bundle	4283114038871381658	lenses	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_loins_584e3f84c3050e4c6eaa44dc66cb89f6.bundle	8524907636289692361	Loins	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m4pmag_sdr_f5a5ccb85260ee66b75be1dfb6500685.bundle	-2292960443463617300	M4Pmag_sdr	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m81_f41bd6d0a572f19f0a9922fca89113af.bundle	21986375314498805	M81	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_m_arms_5fbcad3bd2c34f3c4aaa47c8d179431f.bundle	6521604653885603042	M_Arms	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_eye_5a606edc17361b43d7e678cdd51e7349.bundle	-8527225167208690690	M_Eye	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_eyelashes_0f4119326b24f43f047b53b70e74c92c.bundle	5931590638024508230	M_EyeLashes	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_head_b680b359fc074c55b1cc7f4e4af3e0a2.bundle	3072804646282747125	M_Head	-1911648095471704572	GoreShader
charactermodmaterials_assets_m_pantscamod_f7fdcf4a2754abba45db88579146bd9a.bundle	2847268204177352059	M_PantsCamoD	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_m_pantscamod_nowind_c5eb69288e6dd49bc3cef4c0f52cdfb2.bundle	2116018942033589615	M_PantsCamoD_nowind	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_pantscamoi_204e123ff4a383208c61c881c12f5f5c.bundle	6697301092650748245	M_PantsCamoI	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_pantscolora_1b69bf6626c4b175a646fd441195bf3a.bundle	1196149646563131109	M_PantsColorA	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_m_pantscolora_nowind_f2840da45cfe775b9eba7106eeac0a7a.bundle	4083556688270449707	M_PantsColorA_nowind	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_pantscolorc_82101890ad9d605e5ec246b8bd91dafd.bundle	1721686417476089396	M_PantsColorC	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_pantscolore_a4a0aa18aa44d02247d39bc921ae2e2a.bundle	-2593498111988953859	M_PantsColorE	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_pouchescolori_1120dc6acac18a2364bc23c803797941.bundle	270002047572764841	M_PouchesColorI	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_shirtaor2_a2677215316870139226ec13a1b8539e.bundle	7009478687969794055	M_ShirtAOR2	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_m_unloadingcamoa_316804cc7cafa75538b4dd635cc25841.bundle	9054257283196621406	M_UnloadingCamoA	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_unloadingcamod_4247a7cf1a4e1154ca66ba1859aae858.bundle	-3437824347605577352	M_UnloadingCamoD	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_unloadingcamomcb_2d006f61f7b286c3351a8aa1f0bc896f.bundle	-1464354272359946987	M_UnloadingCamo MCB	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_unloadingcolord_3fa2b1d8741e08d553ca4259d049738d.bundle	-4970444709081094036	M_UnloadingColorD	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_m_unloadingcolore_2b894409470516b6a199763ad1f48fbd.bundle	-306236785702215265	M_UnloadingColorE	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_unloadingcolorf_b6c962bcac885d1d781990c3cca8a960.bundle	-2585318958738449358	M_UnloadingColorF	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_unloadingcolori1_b85233a3d445d48dc55a33e7e0deee1c.bundle	-3156756858073478149	M_UnloadingColorI 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_m_unloadingcolori_6c96c935fc38fb410fe60757f1a77452.bundle	2823625623967643875	M_UnloadingColorI	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_left_black_sdr1_50ceef048677db0eeb69c12cc80d8338.bundle	-3568457475744852555	MechanicxGloves_Left_Black_sdr.001 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_left_black_sdr2_d1a0256f0bb1c20c2a342a77e6a205e3.bundle	3417561108241051055	MechanicxGloves_Left_Black_sdr.001 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_left_black_sdr3_68e9d3d3a0b0412996987113dfe3d95c.bundle	4335082665607143934	MechanicxGloves_Left_Black_sdr.001 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_left_black_sdr4_7b95aa501766ecf7969c8b32e61b29c3.bundle	4380328391652327788	MechanicxGloves_Left_Black_sdr.001 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_left_black_sdr5_c2bd11022c0f01448aedaf0dae54989a.bundle	-7650072923082215477	MechanicxGloves_Left_Black_sdr.001 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_left_black_sdr6_a462b2415f2660806bc896f25d8e3082.bundle	-2993147034533058501	MechanicxGloves_Left_Black_sdr.001 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_left_black_sdr7_882ee4f7c2a58b117446bc9bb64d8f15.bundle	-5144027594388847040	MechanicxGloves_Left_Black_sdr.001	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_left_black_sdr8_077949c39722018957e8cdaa53463336.bundle	4228920872238155984	MechanicxGloves_Left_Black_sdr.001 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_left_black_sdr9_f11d2105967a8bf44d27bf24d7ed50c1.bundle	2760587551476686162	MechanicxGloves_Left_Black_sdr.001 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_left_black_sdr_83888d69601ce4f63d64b53b43e185b7.bundle	-4691669125229895621	MechanicxGloves_Left_Black_sdr.001 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_left_coyotebrown_04ad195fddd96d6db3ecf12881a3cc3b.bundle	7003306703925773173	MechanicxGloves_Left_Coyote Brown	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_left_coyotetan_3c6a6fd4b63429bc51a09cf82195bcd5.bundle	-1709206551401845439	MechanicxGloves_Left_Coyote Tan	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_left_fde_a05dbfe79d71a8ca65fa15f2e4fd2618.bundle	-4509545250520341459	MechanicxGloves_Left_FDE	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_right_black_sdr1_535799eefeabc494e9ba855d8fde8052.bundle	-7469804059966334103	MechanicxGloves_Right_Black_sdr.001 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_right_black_sdr2_4c423fd1f6ea57f09f35ceb72089c8dc.bundle	7964281624219635661	MechanicxGloves_Right_Black_sdr.001 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_right_black_sdr3_a6f97e0556d4478066740bda76940c42.bundle	2632333015478705625	MechanicxGloves_Right_Black_sdr.001 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_right_black_sdr4_fe377c7ce4eebeeb8a5d686f69b9319a.bundle	1347290535545406738	MechanicxGloves_Right_Black_sdr.001	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_right_black_sdr5_ba2de6cd2c43712d54bb01933ae7cf36.bundle	2005558957896302174	MechanicxGloves_Right_Black_sdr.001 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_right_black_sdr6_268965dcbbdff3597faac51dc0f04e08.bundle	-798405040417749422	MechanicxGloves_Right_Black_sdr.001 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_right_black_sdr7_4542509fa055457f33798f9c85f0101b.bundle	4447370167154279766	MechanicxGloves_Right_Black_sdr.001 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_right_black_sdr8_380d93695d0986c6e5268caa25a4c4a6.bundle	-8095914042641171338	MechanicxGloves_Right_Black_sdr.001 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_right_black_sdr_6f26371d343d0f55878a53080ca71f31.bundle	-676471096478733794	MechanicxGloves_Right_Black_sdr.001 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_right_coyotebrown_f80c1836911b15795428a56032c9f040.bundle	-1335111718469379710	MechanicxGloves_Right_Coyote Brown	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_right_coyotetan_36d89f391e1d6371b67e2b857ea71237.bundle	5596551192713646283	MechanicxGloves_Right_Coyote Tan	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanicxgloves_right_fde_3ce1170fffbde5c2c3112df9213a04b6.bundle	-4849749492145227084	MechanicxGloves_Right_FDE	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mechanixwhiteblack1_9442ed055603dfedf80c4e238d3d20bf.bundle	-2956891192119442857	MechanixWhiteBlack 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_40mm_092add14b8606da463a435cedb362824.bundle	-6941942668178691882	MI_40mm	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_cover10_a3e3e22af0bce0d0d12c140cb3bd2b92.bundle	-601327590371974232	MI_Airframe_Cover 10	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_cover1_7e67858f69ba633903f00b34bcebd476.bundle	7987399625879642543	MI_Airframe_Cover 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_cover2_d99525b68b659c025386f102466a7113.bundle	2204732431092460939	MI_Airframe_Cover 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_cover3_0ac3ea8ae7b4bf40eb862ed76df8ad95.bundle	-7028838045477616774	MI_Airframe_Cover 3	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_cover4_63ecdc948570b5c6495ad925d0ca3afd.bundle	8194087587112019385	MI_Airframe_Cover 4	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_cover6_aa8b1817d9ebedc9d5a9fd69d4410086.bundle	1230445903043552343	MI_Airframe_Cover 6	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_cover7_717cc4cdcd41f9ce5d95cffa25e697bd.bundle	-281399990596178266	MI_Airframe_Cover 7	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_cover8_d15a44a3b0b2f9ac869d675acfd02980.bundle	9104534503168990149	MI_Airframe_Cover 8	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_cover9_6cc91032b149f81c25927593ce8586db.bundle	-5986172191558126427	MI_Airframe_Cover 9	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_cover_459d271bf6d943dbaea081372ee0979c.bundle	6687488713274429096	MI_Airframe_Cover	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_helmet1_8b0b4bba66500baff68c8af1258a855f.bundle	-8609999434845600402	MI_Airframe_Helmet 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_helmet_f2881625eb996a9ac8d00e508e92d43f.bundle	-1876948774357292581	MI_Airframe_Helmet	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_helmetaor1_83b10d2a24276e6eda21633db6ae22e1.bundle	-613979852708632327	MI_Airframe_Helmet AOR1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_helmetaor2_b0206a1012035eba750ffac7f3ec3f18.bundle	9009220421362527272	MI_Airframe_Helmet AOR2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_helmetblk2_e62a51bdc95500fc2ea54f7b9cc8e925.bundle	-293569125536671105	MI_Airframe_Helmet BLk 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_helmetcoyote_f2d5e488285f1accc850dba0c66dba8e.bundle	5949244675569420129	MI_Airframe_Helmet Coyote	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_helmetcoyoteworn_f793840a2517b46cd73e3c1399a7830a.bundle	-8648018023911193853	MI_Airframe_Helmet Coyote Worn	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_helmetmulticam_533b0fb0814a5685f9c6868d00c1a59d.bundle	-6630293204641274788	MI_Airframe_Helmet Multicam	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_airframe_helmetmulticamalpine1_6a5487059efe866136b40cf6d659fbba.bundle	-3603280720052052475	MI_Airframe_Helmet Multicam Alpine 1	7322088784485553867	HDRP/Lit
